celda_id,area_km2,dtot,fuera,ini_dia,fin_dia,lon,df,n50f,dtot_base,anios,frec,dens,frpi,aq,valida,sin_estacion,valida_n50f,valida_base,anio_inicio,anio_fin,base_inicio,base_fin
c1075_m08515,120.986,3,0,NA,NA,NA,3,NA,3,2,0.154,0.0019,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c1075_m08525,120.995,16,25,NA,NA,NA,12,NA,16,6,0.462,0.0102,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c1075_m08535,121.004,4,25,NA,NA,NA,4,NA,4,4,0.308,0.0025,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c1075_m08545,121.013,133,0,203,249,47,60,0.2,133,11,0.846,0.0845,4.7,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1075_m08555,121.024,233,0.4,176,244,69,104,0.212,233,13,1,0.1481,5.2,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1075_m08565,121.035,372,0,208,239,32,89,0.146,372,10,0.769,0.2364,4.1,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1075_m08575,62.575,4,0,NA,NA,NA,2,NA,4,1,0.077,0.0049,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c1075_m08585,20.946,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c1085_m08365,19.543,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c1085_m08375,24.303,1,0,NA,NA,NA,1,NA,1,1,0.077,0.0032,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c1085_m08425,10.184,11,0,NA,NA,NA,8,NA,11,3,0.231,0.0831,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c1085_m08435,76.127,20,0,NA,NA,NA,12,NA,20,7,0.538,0.0202,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c1085_m08445,120.909,177,14.7,83,254,172,108,0.278,177,13,1,0.1126,5.1,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1085_m08455,120.913,128,7.8,104,249,146,82,0.268,128,13,1,0.0814,4.6,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1085_m08465,120.917,221,7.2,176,254,79,127,0.268,221,13,1,0.1406,6.1,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1085_m08475,120.921,76,0,171,254,84,36,NA,76,12,0.923,0.0483,4.6,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c1085_m08485,120.927,105,1.9,218,241,24,39,0.205,105,9,0.692,0.0668,8,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1085_m08495,120.002,218,3.7,190,254,65,91,0.176,218,13,1,0.1397,4.9,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1085_m08505,120.939,64,12.5,159,261,103,46,NA,64,12,0.923,0.0407,5.2,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c1085_m08515,120.947,59,1.7,196,250,55,35,NA,59,12,0.923,0.0375,5.1,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c1085_m08525,120.955,36,0,217,248,32,27,NA,36,9,0.692,0.0229,3.8,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c1085_m08535,120.964,16,0,NA,NA,NA,14,NA,16,8,0.615,0.0102,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c1085_m08545,120.974,12,0,NA,NA,NA,9,NA,12,6,0.462,0.0076,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c1085_m08555,120.984,160,1.9,156,242,87,57,0.193,160,12,0.923,0.1017,4.4,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1085_m08565,120.995,212,0,170,246,77,79,0.19,212,12,0.923,0.1348,4.6,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1085_m08575,111.904,435,0.2,198,243,46,165,0.188,435,13,1,0.299,4.2,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1085_m08585,99.725,0,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c1085_m08595,36.439,13,0,NA,NA,NA,2,NA,13,2,0.154,0.0274,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c1085_m08605,0.001,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c1095_m08435,1.308,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c1095_m08445,26.282,82,0,203,236,34,50,NA,82,13,1,0.24,5.5,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c1095_m08455,62.868,95,12.6,172,260,89,61,NA,95,13,1,0.1162,5.6,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c1095_m08465,112.981,191,14.1,103,258,156,119,0.311,191,12,0.923,0.13,5.2,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1095_m08475,120.24,140,0.7,205,260,56,55,0.218,140,11,0.846,0.0896,4.3,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1095_m08485,74.341,192,0,220,248,29,40,0.15,192,7,0.538,0.1987,8.1,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1095_m08495,10.78,28,0,NA,NA,NA,12,NA,28,6,0.462,0.1998,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c1095_m08505,33.252,30,20,76,245,170,25,NA,30,9,0.692,0.0694,5,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c1095_m08515,78.516,66,18.2,80,247,168,47,NA,66,13,1,0.0647,3.6,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c1095_m08525,116.587,252,6,203,249,47,126,0.246,252,13,1,0.1663,5.2,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1095_m08535,120.924,207,5.3,212,247,36,99,0.232,207,13,1,0.1317,5.1,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1095_m08545,120.934,195,6.2,210,244,35,91,0.231,195,13,1,0.124,6.7,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1095_m08555,120.944,66,4.5,191,256,66,31,NA,66,12,0.923,0.042,6.3,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c1095_m08565,120.955,366,0.3,184,239,56,135,0.156,366,13,1,0.2328,6.5,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1095_m08575,71.503,340,0.6,194,245,52,128,0.148,340,13,1,0.3658,4,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1095_m08585,0.294,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c1095_m08595,0.012,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c1105_m08465,1.9,4,25,NA,NA,NA,3,NA,4,2,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
c1105_m08475,20.038,62,0,204,250,47,34,NA,62,8,0.615,0.238,5.3,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c1105_m08525,7.478,55,12.7,80,254,175,39,NA,55,13,NA,NA,6,NA,TRUE,FALSE,FALSE,TRUE,2013,2025,2013,2025
c1105_m08535,58.123,492,11.6,79,246,168,191,0.215,492,13,1,0.6511,5.5,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1105_m08545,95.688,508,8.7,205,251,47,217,0.198,508,13,1,0.4084,5,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1105_m08555,119.146,531,3.8,207,253,47,227,0.216,531,13,1,0.3428,5.2,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1105_m08565,120.915,1159,0.1,208,245,38,336,0.19,1159,13,1,0.7373,4.5,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1105_m08575,28.116,195,0,213,251,39,104,0.269,195,13,1,0.5335,5.1,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1115_m08555,15.904,119,0,217,248,32,75,0.28,119,13,1,0.5756,4.4,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1115_m08565,62.989,428,0.5,209,250,42,185,0.232,428,13,1,0.5227,4.5,NA,TRUE,FALSE,TRUE,TRUE,2013,2025,2013,2025
c1115_m08575,0.012,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2013,2025,2013,2025
