celda_id,area_km2,dtot,fuera,ini_dia,fin_dia,lon,df,n50f,dtot_base,anios,frec,dens,frpi,aq,valida,sin_estacion,valida_n50f,valida_base,anio_inicio,anio_fin,base_inicio,base_fin
c1085_m08595,36.439,2,0,NA,NA,NA,1,NA,2,1,0.05,0.0027,NA,NA,FALSE,FALSE,FALSE,FALSE,2002,2025,2003,2022
c1085_m08605,0.001,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2002,2025,2003,2022
c1095_m08435,1.308,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2002,2025,2003,2022
c1095_m08445,26.282,6,0,NA,NA,NA,6,NA,4,4,0.2,0.0076,NA,NA,FALSE,FALSE,FALSE,FALSE,2002,2025,2003,2022
c1095_m08455,62.868,28,14.3,NA,NA,NA,24,NA,20,10,0.5,0.0159,NA,NA,FALSE,FALSE,FALSE,FALSE,2002,2025,2003,2022
c1095_m08465,112.981,72,11.1,129,252,124,49,NA,65,14,0.7,0.0288,15.1,0.708,TRUE,FALSE,FALSE,TRUE,2002,2025,2003,2022
c1095_m08475,120.24,81,3.7,193,258,66,52,NA,63,15,0.75,0.0262,15.3,0.54,TRUE,FALSE,FALSE,TRUE,2002,2025,2003,2022
c1095_m08485,74.341,52,0,220,249,30,23,NA,46,5,0.25,0.0309,33.9,0.565,TRUE,FALSE,FALSE,TRUE,2002,2025,2003,2022
c1095_m08495,10.78,5,0,NA,NA,NA,2,NA,5,1,0.05,0.0232,NA,NA,FALSE,FALSE,FALSE,FALSE,2002,2025,2003,2022
c1095_m08505,33.252,9,33.3,NA,NA,NA,8,NA,8,7,0.35,0.012,NA,NA,FALSE,FALSE,FALSE,FALSE,2002,2025,2003,2022
c1095_m08515,78.516,8,12.5,NA,NA,NA,5,NA,8,4,0.2,0.0051,NA,NA,FALSE,FALSE,FALSE,FALSE,2002,2025,2003,2022
c1095_m08525,116.587,91,2.2,212,244,33,62,NA,86,17,0.85,0.0369,16.3,0.872,TRUE,FALSE,FALSE,TRUE,2002,2025,2003,2022
c1095_m08535,120.924,66,3,205,244,40,45,NA,50,15,0.75,0.0207,17.6,0.92,TRUE,FALSE,FALSE,TRUE,2002,2025,2003,2022
c1095_m08545,120.934,43,2.3,215,248,34,28,NA,40,12,0.6,0.0165,23,0.9,TRUE,FALSE,FALSE,TRUE,2002,2025,2003,2022
c1095_m08555,120.944,48,0,206,255,50,26,NA,42,12,0.6,0.0174,21.4,0.548,TRUE,FALSE,FALSE,TRUE,2002,2025,2003,2022
c1095_m08565,120.955,191,0,185,239,55,93,0.204,180,17,0.85,0.0744,20.6,0.683,TRUE,FALSE,TRUE,TRUE,2002,2025,2003,2022
c1095_m08575,71.503,66,0,185,252,68,49,NA,63,17,0.85,0.0441,15.7,0.651,TRUE,FALSE,FALSE,TRUE,2002,2025,2003,2022
c1095_m08585,0.294,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2002,2025,2003,2022
c1095_m08595,0.012,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2002,2025,2003,2022
c1105_m08465,1.9,3,0,NA,NA,NA,3,NA,3,3,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2002,2025,2003,2022
c1105_m08475,20.038,32,0,195,239,45,22,NA,24,9,0.45,0.0599,NA,NA,TRUE,FALSE,FALSE,FALSE,2002,2025,2003,2022
c1105_m08525,7.478,14,14.3,NA,NA,NA,12,NA,14,7,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2002,2025,2003,2022
c1105_m08535,58.123,139,7.9,210,243,34,82,0.305,125,19,0.95,0.1075,17.9,0.952,TRUE,FALSE,TRUE,TRUE,2002,2025,2003,2022
c1105_m08545,95.688,178,5.1,220,250,31,102,0.284,159,20,1,0.0831,16.1,0.887,TRUE,FALSE,TRUE,TRUE,2002,2025,2003,2022
c1105_m08555,119.146,217,0.9,211,250,40,130,0.285,180,18,0.9,0.0755,19.8,0.839,TRUE,FALSE,TRUE,TRUE,2002,2025,2003,2022
c1105_m08565,120.915,373,0.3,207,246,40,186,0.258,341,20,1,0.141,15.7,0.751,TRUE,FALSE,TRUE,TRUE,2002,2025,2003,2022
c1105_m08575,28.116,59,1.7,209,248,40,47,NA,49,18,0.9,0.0871,15,0.714,TRUE,FALSE,FALSE,TRUE,2002,2025,2003,2022
c1115_m08555,15.904,43,0,223,242,20,32,NA,38,12,0.6,0.1195,15.9,0.816,TRUE,FALSE,FALSE,TRUE,2002,2025,2003,2022
c1115_m08565,62.989,160,0.6,210,245,36,94,0.266,138,20,1,0.1095,16.4,0.725,TRUE,FALSE,TRUE,TRUE,2002,2025,2003,2022
c1115_m08575,0.012,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,2002,2025,2003,2022
